amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
,,承德市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,枝江市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,南充市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,天津市,,,,,,,,,,,,,,,,天津市,,,,,,,,0
,,宿迁市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,聊城市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,盐城市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,菏泽市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,郴州市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,黔西南布依族苗族自治州,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,成都市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,成都市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,江门市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,茂名市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,石家庄市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,保定市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,上海市,,,,,,,,,,,,,,,,上海市,,,,,,,,0
,,郴州市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,铜陵市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,达州市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,临沧市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,淮安市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,黄冈市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,安顺市,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,平顶山市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,昭通市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,佛山市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,重庆市,,,,,,,,,,,,,,,,重庆市,,,,,,,,1
,,金华市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,德阳市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,济南市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,芜湖市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,忻州市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
,,上海市,,,,,,,,,,,,,,,,上海市,,,,,,,,1
,,梅州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,淮南市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,湘潭市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,漳州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
,,长沙市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,金华市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,茂名市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,苏州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,惠州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,菏泽市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,衢州市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,邢台市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,台州市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,兴化市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,吕梁市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
,,延边朝鲜族自治州,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,白山市,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,三明市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
,,北京市,,,,,,,,,,,,,,,,北京市,,,,,,,,0
,,安庆市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,郑州市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,漳州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
,,长春市,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,秦皇岛市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,沈阳市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
,,衡水市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,大连市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
,,成都市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
