amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,103,重庆市,陈泯宏个人工作室,Z,90,APP,4,38.9,M,汉,3895,2,01,MATE,FATHER,1,81.6561,重庆市,CONSUME,01,,29.697856633097186,105.72693489219832,ANDROID,,0
100000,,长春市,町洋机电中国有限,Z,90,APP,3,33.7,F,汉,5506,2,01,FRIENDS,SIBLING,1,70,吉林省,CONSUME,01,,31.238747,121.059773,ANDROID,,0
100000,102,韶关市,广州西门子变压器有限公司,C,24,APP,2,42.0,M,汉,3868,4,,MATE,FRIENDS,1,79.16,广东省,CONSUME,04,,23.108991438310214,113.5593628467975,ANDROID,,0
100000,104,石家庄市,呷哺呷哺餐饮公司,Z,90,APP,3,46.7,F,汉,2883,2,01,FRIENDS,RELATIVES,1,70,河北省,CONSUME,01,,38.02506,114.532506,ANDROID,,0
100000,403,德州市,董文华个人工作室,Z,90,APP,2,24.0,F,汉,1013,4,01,MOTHER,SIBLING,2,70,山东省,CONSUME,01,,36.69455724160776,117.02767712077953,ANDROID,,0
100000,104,淮安市,城瑞科技有限公司,G,13,APP,3,26.2,F,汉,480,2,01,MATE,COLLEAGUE,2,80.482,江苏省,CONSUME,01,,33.544742020738777,119.14292121235043,IOS,,0
100000,102,黄冈市,泉州州上贸易有限公司,C,24,XCX,2,26.0,M,汉,573,4,01,FATHER,RELATIVES,2,90.028,湖北省,CONSUME,01,,29.291274581624614,120.0687972365433,IOS,,0
100000,103,汕尾市,UU服饰,H,54,APP,2,28.9,M,汉,1057,2,01,PARENTS,SIBLING,2,70,广东省,CONSUME,01,,22.732978961009793,115.51209042859192,ANDROID,,0
100000,,吕梁市,山西鑫盛源农产品有限公司,C,24,APP,2,25.6,M,汉,244,2,01,MOTHER,FRIENDS,2,70,山西省,CONSUME,02,,37.8553,110.878938,ANDROID,,0
100000,,漳州市,兴利不锈钢剪折,Z,90,APP,2,34.4,M,汉,5988,2,01,MATE,FATHER,1,100.0,福建省,CONSUME,01,,23.93631281951278,117.64409034680561,ANDROID,,0
100000,,鹰潭市,北京铁板烤鸭店,Z,90,APP,2,52.2,M,汉,2167,4,01,MATE,FRIENDS,1,82.13,江西省,CONSUME,01,,33.751791,119.463918,ANDROID,,0
100000,102,黄冈市,顺丰速运,F,17,XCX,2,41.0,F,汉,4011,4,01,MOTHER,FRIENDS,1,70,湖北省,CONSUME,01,,27.96475113864302,120.77154877370318,ANDROID,,0
100000,102,常德市,北京华奥都汇家具有限公司,C,24,APP,4,35.5,M,汉,4392,3,01,FATHER,FRIENDS,2,70,湖南省,CONSUME,01,,29.748718,111.642373,ANDROID,,0
100000,301,东阳市,新中式东阳木雕,C,24,APP,2,29.4,F,汉,1732,4,01,FRIENDS,MATE,1,83.537,浙江省,CONSUME,01,,38.14247053753029,114.56987106141249,ANDROID,,0
100000,,广州市,北京红布林奢侈品零售卖家,H,54,APP,4,36.5,F,汉,6965,2,01,FATHER,SIBLING,3,88.459,广东省,CONSUME,01,,23.133475,113.358222,ANDROID,,1
100000,102,杭州市,杭州胡庆余堂药材有限公司,Z,90,XCX,4,38.6,F,汉,2827,2,01,MATE,MATE,1,70,浙江省,CONSUME,01,,30.14152225667951,120.16764478257233,ANDROID,,1
100000,,漯河市,李仲哲个人工作室,Z,90,XCX,3,23.7,M,汉,2434,2,01,MOTHER,FRIENDS,2,93.869,河南省,CONSUME,01,,33.615245768229165,113.99456922743056,ANDROID,,0
100000,,六安市,合肥晶澳太阳能,M,11,XCX,2,25.9,M,汉,1373,2,01,FATHER,FRIENDS,2,70,安徽省,CONSUME,01,,31.795968,117.197768,IOS,,0
100000,,上海市,混知文化科技,Z,90,APP,3,35.0,M,汉,6705,4,01,SIBLING,SIBLING,2,90.0,上海市,CONSUME,01,,31.255698121602774,121.55974524173834,ANDROID,,0
100000,,黄冈市,东莞协成食品商行,H,54,XCX,2,27.9,M,汉,479,3,01,FATHER,FRIENDS,2,70,湖北省,CONSUME,01,,23.096372612847222,113.64872639973959,ANDROID,,0
100000,,烟台市,莱州市新海威机械有限公司,Z,90,APP,2,55.8,M,汉,943,2,01,MATE,SIBLING,1,100.0,山东省,CONSUME,01,,37.241844301396159,119.94890200463488,ANDROID,,0
100000,,福州市,奥利亚派对,Z,90,XCX,4,23.8,F,汉,1952,3,01,PARENTS,FRIENDS,2,70,福建省,CONSUME,01,,25.719563785060687,119.38005936783812,ANDROID,,0
100000,,湖州市,王诗思个人工作室,Z,90,XCX,3,26.4,F,汉,585,4,01,FATHER,FRIENDS,2,70,浙江省,CONSUME,01,,30.599491373697916,119.7044175889757,ANDROID,,0
100000,104,成都市,大奇赢集团有限公司,Z,90,APP,4,49.5,M,汉,621,4,01,PARENTS,FRIENDS,2,70,四川省,CONSUME,02,,30.678616945082746,104.02044720862676,ANDROID,,1
100000,105,朝阳市,沈阳市工业安装股份有限公司,E,24,APP,2,43.1,M,汉,4329,4,01,MATE,FRIENDS,1,70,辽宁省,CONSUME,01,,41.632211,119.46857,ANDROID,,0
100000,,驻马店市,郑东新区云速通讯商行,H,54,XCX,2,24.0,M,汉,1860,2,01,MOTHER,RELATIVES,1,70,河南省,CONSUME,01,,33.143710666232636,114.00659206814237,ANDROID,,0
100000,,景德镇市,深圳市鼎泰科技有限公司,Z,90,APP,3,28.7,M,汉,2354,4,01,FATHER,FATHER,2,100.0,江西省,CONSUME,01,,28.871082867962988,117.14222547380966,ANDROID,,0
100000,301,鞍山市,王婧贤个人工作室,Z,90,APP,4,28.3,F,汉,980,3,01,COLLEAGUE,FRIENDS,1,84.757,辽宁省,CONSUME,01,,41.11667610949109,123.00125168308469,ANDROID,,0
100000,103,武汉市,武汉市新洲区骨伤专科医院,Z,90,XCX,2,37.4,M,汉,4413,2,01,COLLEAGUE,COLLEAGUE,1,70,湖北省,CONSUME,01,,30.924688227751429,114.81555209658966,ANDROID,,0
100000,,滨州市,京东外卖,Z,90,APP,3,23.5,M,汉,1824,2,01,FATHER,FRIENDS,2,96.2,山东省,CONSUME,01,,37.46396800317831,117.93108118674421,ANDROID,,0
100000,104,广州市,武汉易及传媒有限公司,Z,90,XCX,3,36.8,F,汉,4277,4,01,MATE,FRIENDS,2,70,广东省,CONSUME,01,,22.965009097674885,113.3258707244491,ANDROID,,0
100000,,三亚市,康大游艇俱乐部,C,24,XCX,3,47.2,M,汉,914,2,01,MATE,SIBLING,1,70,海南省,CONSUME,01,,18.224894953443479,109.51920214343999,ANDROID,,0
100000,,渭南市,海南国成港建设工程有限公司,Z,90,APP,3,36.5,M,汉,5660,4,01,MATE,SIBLING,1,74.0,陕西省,CONSUME,01,,30.605716,114.348139,ANDROID,,0
100000,,扬州市,江苏油田新源矿业有限公司,Z,90,APP,3,35.0,M,满,4770,2,01,PARENTS,PARENTS,1,70,江苏省,CONSUME,01,,33.2434069227328,119.32567320285364,ANDROID,,0
100000,,黄冈市,胡懿圆个人工作室,Z,90,APP,4,23.5,M,汉,1507,4,01,FATHER,FRIENDS,2,100.0,湖北省,CONSUME,01,,31.29288444419032,114.64909811111319,ANDROID,,0
100000,,珠海市,未知单位,H,54,APP,4,31.6,M,汉,5355,2,01,MATE,SIBLING,2,70,广东省,CONSUME,01,,22.275565,113.527156,ANDROID,,0
100000,,湛江市,广州市花遇和风科技有限公司,Z,90,APP,3,24.5,M,汉,1426,4,01,FRIENDS,FATHER,2,88.01,广东省,CONSUME,01,,23.158945983046377,113.40262552065559,ANDROID,,0
100000,,商丘市,高华宇个人工作室,Z,90,APP,2,22.0,M,汉,2660,2,01,FRIENDS,COLLEAGUE,2,96.2,河南省,CONSUME,01,,34.15461520098737,115.5249140934961,ANDROID,,0
100000,,漳州市,中国人寿保险股份有限公司,Z,90,APP,4,30.8,F,汉,999,2,01,FATHER,SIBLING,2,77.0,福建省,CONSUME,01,,23.705901658349846,117.43455130448163,ANDROID,,1
100000,102,温州市,温州市久瑞科技有限公司,G,13,XCX,4,37.6,M,汉,5690,4,01,MATE,MOTHER,1,70,浙江省,CONSUME,02,,27.937347005208334,120.94379313151042,ANDROID,,1
100000,105,汕头市,濠江消防救援大队,S,11,APP,4,39.0,M,汉,5758,3,01,MATE,FRIENDS,1,78.164276,广东省,CONSUME,01,,23.36563714010333,116.68879613622473,ANDROID,,0
100000,105,聊城市,山东鑫众合港口服务有限公司,F,17,APP,4,25.2,M,汉,1741,2,01,FATHER,FRIENDS,2,89.42301,山东省,CONSUME,01,,36.04622840339696,120.22925296506753,IOS,,0
100000,,黄山市,李蕾蕾个人工作室,Z,90,APP,4,23.7,F,汉,2332,2,01,SIBLING,FRIENDS,2,96.2,安徽省,CONSUME,01,,30.2944347350541,118.13266247030264,ANDROID,,0
100000,,宿迁市,赵浩淼个人工作室,Z,90,APP,2,28.8,M,汉,1296,3,01,MATE,FRIENDS,1,70,江苏省,CONSUME,01,,31.139256085055679,121.45114576116873,ANDROID,,0
100000,105,吕梁市,山西新华书店吕梁有限公司交城分公司,H,54,APP,3,34.1,M,汉,5992,2,01,MATE,FRIENDS,1,81.542,山西省,CONSUME,01,,37.510233591002677,111.14276967686189,ANDROID,,0
100000,103,广州市,广州医科大学附属第二医院,Q,11,APP,4,44.2,F,汉,3580,4,01,CHILDREN,COLLEAGUE,1,92.613,广东省,CONSUME,01,,23.093217300382365,113.28989074334419,ANDROID,,0
100000,103,绵阳市,苍溪温氏畜牧有限公司,A,27,APP,4,32.9,M,汉,890,3,01,FATHER,COLLEAGUE,2,70,四川省,CONSUME,01,,31.70043,105.941937,ANDROID,,1
